Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 05:55,10.6,88.0,9,10,9.9,11,1038,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:00,10.6,88.0,9,10,9.9,11,1038,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:05,10.6,88.0,9,10,9.9,11,1038,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:10,10.6,88.0,9,10,10.3,11,1038,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:15,10.7,88.0,9,10,10.5,11,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:20,10.7,88.0,9,10,10.5,11,1038,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:25,10.8,88.0,9,10,10.2,11,1038,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:30,10.8,88.0,9,10,10.2,11,1038,0,2,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:35,11.0,88.0,9,10,10.5,11,1038,0,2,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:40,11.0,88.0,9,10,10.2,11,1038,0,3,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:45,11.2,88.0,9,11,11.1,11,1038,0,0,1,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:50,11.2,88.0,9,11,10.8,11,1038,0,2,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 06:55,11.4,88.0,9,11,11.3,11,1038,0,0,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:00,11.4,88.0,10,11,11.4,11,1038,0,0,0,248,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:05,11.7,88.0,10,11,11.1,12,1038,0,3,1,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:10,11.9,88.0,10,11,11.6,12,1039,0,2,2,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:15,12.1,86.0,10,12,12.1,12,1039,0,0,0,203,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:20,12.4,86.0,10,12,12.5,12,1039,0,0,0,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:25,12.4,85.0,10,12,12.2,12,1039,0,2,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:30,12.7,83.0,10,12,12.7,13,1039,0,0,1,68,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:35,12.8,83.0,10,12,12.9,13,1039,0,0,0,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:40,13.1,83.0,10,13,12.9,13,1039,0,2,1,90,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:45,13.1,83.0,10,13,13.2,13,1039,0,0,0,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:50,13.2,83.0,10,13,13.3,13,1039,0,0,0,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 07:55,13.6,81.0,10,13,13.1,14,1039,0,3,1,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:00,13.8,79.0,10,13,13.3,14,1039,0,3,3,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:05,14.1,78.0,10,14,12.9,14,1039,0,6,5,270,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:10,14.1,76.0,10,14,13.1,14,1039,0,5,6,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:15,14.2,76.0,10,14,13.9,14,1039,0,2,4,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:20,14.0,76.0,10,13,12.7,14,1039,0,6,3,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:25,14.2,75.0,10,14,13.5,14,1039,0,3,4,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:30,14.3,75.0,10,14,13.0,14,1040,0,6,4,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:35,14.2,75.0,10,14,13.8,14,1039,0,2,3,113,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:40,14.6,75.0,10,14,14.0,15,1039,0,3,3,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:45,14.7,74.0,10,14,13.9,15,1039,0,5,3,225,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:50,15.0,73.0,10,14,14.8,15,1039,0,2,3,315,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 08:55,15.0,73.0,10,14,14.2,15,1039,0,5,4,158,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 09:00,14.9,71.0,10,14,14.5,15,1039,0,2,4,180,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 09:05,15.1,71.0,10,15,14.2,15,1039,0,5,3,135,,,,,,,,,
5-in-1 Weather Station,5-in-1 Weather Station,2018/10/03 09:10,15.2,71.0,10,15,14.9,15,1039,0,2,4,113,,,,,,,,,
